Karmn,Name,RA_J2000,DE_J2000,Ref01,muRA_masa-1,muDE_masa-1,Ref07,pi_mas,Ref08,Vr_kms-1,Ref10,BP_mag,Ref25,RP_mag,Ref32,Gaia_id
J13434+111,TYC 896-760-1,13:43:24.95,+11:06:44.1,DR3,72.4178687353894,-129.037600749089,DR3,30.6631539319422,DR3,0.485,DR3,11.5809,DR3,9.6265,UCAC4,3726433270914177792
J13444+516,Ross 492,13:44:28.31,+51:41:08.7,DR3,-758.5,-3.6,PPMXL,41.1,vAl95,17.0,PMSU,12.7826,DR3,10.4503,UCAC4,1559243419606846976
J13445+249,LP  379-98 A,13:44:33.67,+24:57:05.2,DR3,-244.131012630057,-96.3643531597013,DR3,22.1147336155128,DR3,-18.751,DR3,12.012,DR3,10.0154,UCAC4,1444367711752056960
J13450+176,BD+18 2776,13:45:05.08,+17:47:07.6,DR3,450.973843063076,-1833.25269148961,DR3,77.4412224590835,DR3,20.752,DR3,10.0032,DR3,8.1754,UCAC4,1244644727396803584
J13455+609,MCC 699,13:45:31.36,+60:58:57.5,DR3,-35.8284708306659,48.8911632805607,DR3,30.9257212666007,DR3,-29.416,DR3,11.1906,DR3,9.3358,UCAC4,1664106420528799872
J13457+148,HD 119850,13:45:43.78,+14:53:29.5,DR3,1776.00617956645,-1455.15571800563,DR3,183.996195254685,DR3,15.581,DR3,8.6843,DR3,6.5694,SDSS9,3741297293732404352
J13458-179,LP 798-034,13:45:50.71,-17:58:05.6,DR3,-307.050009209458,-552.440218063657,DR3,89.3255749858766,DR3,4.572,DR3,12.0994,DR3,9.3958,UCAC4,6294928369390563968
J13477+214,BD+22  2632A,13:47:42.40,+21:27:37.7,DR3,79.5918164331017,-89.4485834467852,DR3,33.4185765666286,DR3,5.998,DR3,11.3632,DR3,9.4692,UCAC4,1250935029124246528
J13481-137,LP  738-14,13:48:07.28,-13:44:31.6,DR3,-687.920348956632,-513.013997652251,DR3,55.0284158986349,DR3,-17.625,DR3,15.3514,DR3,12.2323,UCAC4,3606183188877989376
J13482+236,LP  380-6,13:48:13.41,+23:36:48.7,DR3,-1482.59147244966,122.334828277187,DR3,84.2246337028907,DR3,-13.233,DR3,15.621,DR3,12.0912,SDSS9,1251824607045654016
J13485+563,Ross 493,13:48:35.00,+56:20:08.1,DR3,-353.541560881004,95.0169905873507,DR3,31.324306164169,DR3,-31.4,DR3,12.0613,DR3,9.9471,UCAC4,1658477436390808192
J13488+041,Wolf 1494,13:48:48.61,+04:06:02.3,DR3,-0.714620865856575,-180.330556277833,DR3,61.4768624067497,DR3,-0.301,DR3,14.63,DR3,11.5697,UCAC4,3713826030072008192
J13490+026,Wolf 1495 A,13:49:01.01,+02:47:28.6,DR3,153.371415453891,-331.73949847386,DR3,54.9303947634894,DR3,7.1,PMSU,11.407,DR3,9.1597,UCAC4,3665076433274962944
J13503-216,LP 798-041,13:50:23.77,-21:37:19.9,DR3,-33.3890077225431,-376.525160462038,DR3,47.4128170061431,DR3,46.88,DR3,13.8404,DR3,11.0972,UCAC4,6288413183175704960
J13507-216,LP 798-044,13:50:44.00,-21:41:27.0,DR3,-35.8271357390474,-377.351283926302,DR3,47.4348322137826,DR3,46.045,DR3,12.9911,DR3,10.4391,PS1,6288409919000551424
J13508+367,Ross 1019,13:50:51.76,+36:44:17.2,DR3,-439.427938052368,83.2802264918345,DR3,59.1816091994606,DR3,-10.334,DR3,13.8257,DR3,10.9995,UCAC4,1495487688115551744
J13518+127,RX J1351.8+1247,13:51:52.92,+12:47:07.1,DR3,91.1157553547003,-10.179919349023,DR3,37.506879287798,DR3,-7.319,DR3,12.4064,DR3,10.1924,UCAC4,3728528871357360512
J13526+144,G 150-046,13:52:36.21,+14:25:20.2,DR3,46.3332668363235,-280.643759513134,DR3,40.6639800573122,DR3,3.196,DR3,11.8974,DR3,9.5512,SDSS9,3728979323235476352
J13528+656,LP 066-278,13:52:50.03,+65:37:19.7,DR3,-548.276097564844,-125.158560779828,DR3,36.1849625672378,DR3,-53.381,DR3,12.0886,DR3,9.9167,UCAC4,1671341275759472256
J13528+668,LP 066-274,13:52:50.53,+66:49:06.0,DR3,-472.049284685656,-548.651566083761,DR3,61.472411274809,DR3,-40.395,DR3,15.9858,DR3,12.5533,UCAC4,1672538231604762624
J13529+536,LP 097-259,13:52:55.61,+56:36:20.1,DR3,79.5787180265481,-195.525397119419,DR3,34.7555661069817,DR3,10.792,DR3,11.9673,DR3,9.9285,UCAC4,1657836867788496640
J13534+129,BD+13 2721,13:53:27.56,+12:56:32.6,DR3,-171.757793379958,-604.268811832805,DR2,45.6153760446996,DR2,55.796,DR3,9.9826,DR3,8.1455,UCAC4,3728535399707693696
J13536+776,RX J1353.6+7737,13:53:38.79,+77:37:08.2,DR3,224.246002197915,-15.1233207868351,DR3,75.4802939515155,DR3,-7.26,DR3,13.1232,DR3,10.3202,UCAC4,1714831771000745344
J13537+521,PM J13537+5210A,13:53:45.90,+52:10:29.4,DR3,-2.13857192659853,-134.325709452003,DR3,21.1651370971901,DR3,-31.663,DR3,13.5939,DR3,10.9072,UCAC4,1512602170717804672
J13537+788,LTT 18361,13:53:47.15,+78:51:06.8,DR3,-252.469602648855,116.046019375728,DR3,44.0800295532005,DR3,0.742,DR3,10.8166,DR3,8.8828,UCAC4,1715209040928674560
J13582+125,Ross 837,13:58:13.92,+12:34:43.9,DR3,-329.602982200676,720.342182054945,DR3,106.840440464399,DR3,-9.885,Sou18,12.5237,DR3,9.8632,UCAC4,3727748630418376704
J13582-120,LP 739-002,13:58:16.17,-12:02:59.0,DR3,-337.788311319449,42.7859558174295,DR3,57.7938387296582,DR3,-44.393,DR3,14.6725,DR3,11.6025,UCAC4,3612684120096472192
J13583-132,LP 739-003,13:58:19.59,-13:16:25.0,DR3,343.083570629719,-59.9312552840472,DR3,64.0093928900671,DR3,-0.761,DR3,14.2249,DR3,11.2815,UCAC4,6302599662016881664
J13587-000,LP 619-009,13:58:43.59,-00:04:47.9,DR3,-365.505615992823,-402.434538686795,DR3,37.3523059880521,DR3,-31.928,DR3,14.3389,DR3,11.607,UCAC4,3660530536810146048
J13591-198,LP 799-007,13:59:10.41,-19:50:03.7,DR3,-560.378483550352,-187.032771245036,DR3,92.4688775242243,DR3,-16.393,DR3,13.143,DR3,10.1307,UCAC4,6290519435137636224
J14010-026,HD 122303,14:01:03.19,-02:39:17.5,DR3,-825.462926930068,598.432852802796,DR3,95.9574656128418,DR3,-26.331,DR3,9.9427,DR3,7.8291,SDSS9,3657653114880309248
J14019+154,GJ   536.1 A,14:01:58.74,+15:29:41.1,DR3,101.564237051586,-27.5652266487517,DR3,34.073078682383,DR3,-9.992,DR3,11.4668,DR3,9.3789,UCAC4,1231492609822865152
J14019+432,PM J14019+4316A,14:01:58.78,+43:16:41.7,DR3,-74.599726585985,-35.6851626689973,DR3,28.8595132597541,DR3,-10.993,DR3,13.8571,DR3,11.3231,UCAC4,1499275398303135872
J14023+136,MCC 150,14:02:19.62,+13:41:22.7,DR3,99.0289192012517,-140.622239973954,DR3,49.1192503121688,DR3,-8.507,DR3,10.8587,DR3,8.8396,UCAC4,1229977414080680192
J14024-210,LP 799-014,14:02:28.88,-21:00:36.7,DR3,482.553639669922,-387.503257172469,DR3,49.8443854315632,DR3,73.172,DR3,13.4543,DR3,10.7803,UCAC4,6289594093023609984
J14025+463N,BD+47 2112B,14:02:33.29,+46:20:27.1,DR3,582.106395807678,-44.6006073711415,DR3,89.5327370234615,DR3,-40.46,DR3,10.223,DR3,8.1242,SDSS9,1508886439891508736
J14025+463S,BD+47 2112A,14:02:33.14,+46:20:23.6,DR3,575.138956820921,-40.5866799723252,DR3,89.602278718459,DR3,-40.742,DR3,10.0619,DR3,8.0057,UCAC4,1508886439891509248
J14039+242,LSPM J1403+2440,14:03:54.81,+24:40:41.8,DR3,-57.9322464121363,150.823931618585,DR3,37.9175678486264,DR3,13.901,DR3,12.7281,DR3,10.3804,UCAC4,1258193695652447488
J14041+207,StKM 1-1119,14:04:09.20,+20:44:31.5,DR3,-126.245392171911,-18.8626966372933,aDR3,24.8148007937721,aDR3,,,11.8931,DR3,9.8568,UCAC4,1247168140942467200
J14062+693,NLTT 36313,14:06:14.89,+69:18:41.7,DR3,-77.1532726955781,-183.576889703126,DR3,38.9284355460064,DR3,-24.726,DR3,12.677,DR3,10.2589,UCAC4,1674396371895680000
J14082+805,BD+81 465,14:08:12.98,+80:35:50.2,DR3,212.480905450148,-543.652984085861,DR3,58.1478576130098,DR3,7.044,DR3,10.573,DR3,8.5065,UCAC4,1715791060537076608
J14083+758,G 255-049,14:08:22.67,+75:51:07.3,DR3,-403.554841988202,368.180882459945,DR3,43.0184051722782,DR3,-23.425,DR3,11.836,DR3,9.6971,UCAC4,1712390236711693696
J14121-005,LP  619-49,14:12:10.98,-00:35:04.0,DR3,-713.821709414556,233.049808058749,DR3,37.0298097385386,DR3,-46.9,PMSU,13.275,DR3,10.8214,UCAC4,3659878388975310208
J14130-120,GQ Vir,14:13:04.86,-12:01:26.8,DR3,-616.549418294862,-381.584928578349,DR3,31.9068765743943,DR3,16.467,DR3,14.0655,DR3,10.9735,UCAC4,6304110498368466048
J14142-153,LTT 5581,14:14:17.01,-15:21:12.8,DR3,-120.126395915742,-197.313052040304,DR3,34.8472625144714,DR3,-1.425,DR3,14.1877,DR3,11.4064,UCAC4,6298167942962279680
J14144+234,LP 381-017,14:14:26.54,+23:27:33.7,DR3,-186.947559802654,-455.118687042107,DR3,37.2387827236422,DR3,-23.191,DR3,13.7593,DR3,11.1233,SDSS9,1254117329307682432
J14152+450,Ross 992,14:15:16.98,+45:00:53.3,DR3,-674.443117028962,-224.136987680584,DR3,58.9472571385568,DR3,13.934,DR3,12.0707,DR3,9.5795,UCAC4,1505105593069066880
J14153+153,TYC 1469-782,14:15:20.48,+15:23:03.5,DR3,137.685900340162,-126.270505484216,DR3,42.687666501646,DR3,10.353,DR3,12.3454,DR3,10.0649,UCAC4,1231853730673656960
J14155+046,GJ 1182,14:15:32.55,+04:39:31.5,DR3,-744.439106121271,-769.544467406189,DR3,72.0042370503355,DR3,-0.683,Bar18,14.6042,DR3,11.34,UCAC4,3668176368871118208
J14157+594,LP   97-674 A,14:15:42.48,+59:27:30.2,DR3,-169.841360499039,-71.8108165238231,DR3,35.1882778929244,DR3,-15.774,DR3,12.3402,DR3,10.2474,UCAC4,1660170581217926272
J14159+362,G 165-058,14:15:56.38,+36:16:37.4,DR3,13.7107209920077,303.039243660057,DR3,73.4592042588092,DR3,-16.43,DR3,13.1248,DR3,10.5185,UCAC4,1483977656798789120
J14161+233,NLTT 36793,14:16:11.37,+23:23:29.2,DR3,-110.246361824663,-170.458848743639,DR3,36.5715230034765,DR3,-40.256,DR3,12.1409,DR3,10.052,SDSS9,1253928453825900032
J14170+105,LP 499-059,14:17:04.86,+10:35:36.0,DR3,-282.401437505709,-106.07878881752,DR3,49.5259329647124,DR3,2.773,DR3,11.7513,DR3,9.5103,UCAC4,1225145747671533056
J14170+317,LP 325-015,14:17:02.87,+31:42:47.0,DR3,-582.7,-147.4,PPMXL,60.0,Dit14,-27.37,Schn19,13.3654,DR3,10.3174,UCAC4,1477446592088319872
J14171+088,2MASS J14170731+0851363,14:17:07.33,+08:51:36.8,DR3,-139.4,17.9,PPMXL,54.3,FZ16,-13.27,Jeff18,14.1356,DR3,10.9846,UCAC4,3674840646286101888
J14173+454,RX J1417.3+4525,14:17:22.10,+45:25:46.0,DR3,43.8128803260905,-19.3473695296913,DR3,52.6558204060547,DR3,4.152,DR3,14.3815,DR3,11.3207,UCAC4,1505209054532280960
J14174+454,BD+46 1951,14:17:24.38,+45:26:40.1,DR3,43.8385654481685,-18.2741211288847,DR3,51.4578161562322,DR3,3.035,DR3,10.4492,DR3,8.593,UCAC4,1505214930047542784
J14175+025,RX J1417.5+0233,14:17:30.21,+02:33:43.5,DR3,-25.9262268870533,-65.5015051297199,DR3,33.2130179139393,DR3,-33.286,DR3,13.2817,DR3,10.7717,UCAC4,3666886156399692672
J14177+214,LP 381-094,14:17:47.84,+21:26:01.6,DR3,-67.4576337875173,-172.534977411942,DR3,23.9030294383276,DR3,-12.751,DR3,11.8251,DR3,9.8105,UCAC4,1252845537951676800
J14179-005,G 64-63,14:17:59.05,-00:31:29.4,DR3,-279.191389783453,-275.137099485552,DR3,46.7812257240986,DR3,16.827,DR3,12.9599,DR3,10.5494,UCAC4,3653827329811719680
J14189+386,LP 220-078,14:18:59.04,+38:38:26.3,DR3,-698.804182740152,-236.565755786943,DR3,31.5575692297367,DR3,0.826,DR2,11.7519,DR3,9.7734,UCAC4,1484835722545108096
J14191-073,Wolf 534,14:19:11.01,-07:18:11.9,DR3,-1118.02625585424,-758.578895701116,DR3,57.0438533588503,DR3,50.699,DR3,13.6853,DR3,11.17,PS1,3639794778302745088
J14194+029,NLTT 36959,14:19:29.58,+02:54:36.5,DR3,-195.373454187919,-149.846194506486,DR3,47.7959275510987,DR3,-3.089,DR3,15.1905,DR3,11.9245,UCAC4,3666992950762141312
J14200+390,IZ Boo,14:20:04.68,+39:03:01.4,DR3,-20.0084600343949,68.6795896865364,DR3,27.7760540944194,DR3,-23.424,DR3,12.5478,DR3,10.1479,UCAC4,1484942233437321728
J14201-096,Ross 848,14:20:07.37,-09:37:13.4,DR3,-608.765057145807,-838.845375550958,DR3,72.3244328162374,DR3,54.025,DR3,13.1073,DR3,10.3835,PS1,6329012134635132544
J14210+275,G 166-021,14:21:03.47,+27:35:32.9,DR3,-284.357335393364,100.713800894208,DR3,30.7807674221517,DR3,-8.781,DR3,12.8264,DR3,10.423,UCAC4,1259754903380357504
J14212-011,LP 620-003,14:21:15.12,-01:07:19.8,DR3,168.85804876309,-626.454938703653,DR3,74.7767567540096,DR3,7.835,DR3,13.3651,DR3,10.6085,UCAC4,3652796572020424448
J14215-079,2MASS J14213406-0755165,14:21:34.06,-07:55:16.6,DR3,-96.8953793377345,-87.403818873014,DR3,42.1149602970644,DR3,-27.42,DR3,13.8535,DR3,11.1209,UCAC4,3639512375613095424
J14219+376,LP 270-068,14:21:55.12,+37:39:50.3,DR3,365.162309352043,-294.985676705738,DR3,32.987933863932,DR3,6.482,DR3,12.5026,DR3,10.3264,UCAC4,1484535762028915712
J14227+164,NLTT 37131,14:22:43.41,+16:24:46.4,DR3,-189.89253398031,47.7793039157913,DR3,30.2143276883245,DR3,-18.205,DR3,15.2816,DR3,12.172,UCAC4,1232349301180166016
J14231-222,LP 857-029,14:23:07.81,-22:17:09.1,DR3,-277.06864810356,-470.449722431592,DR3,41.004108305309,DR3,-5.704,DR3,15.2137,DR3,12.2249,UCAC4,6276491659631783424
J14249+088,LP 500-019,14:24:55.98,+08:53:15.5,DR3,547.784179859791,160.722028295288,DR3,76.7825594078394,DR3,-13.905,DR3,12.4819,DR3,9.946,UCAC4,1175938925836488448
J14251+518,tet Boo B,14:25:11.58,+51:49:53.1,DR3,-239.503525178992,-403.994217735961,DR3,68.81207229566,DR3,-10.59,DR3,11.7793,DR3,9.3729,UCAC4,1604859408265509632
J14255-118,2MASS J14253413-1148515,14:25:34.12,-11:48:51.5,DR3,-296.765351029493,-5.57215347108272,DR3,31.291923011752,DR3,-35.579,DR3,13.7828,DR3,11.0253,UCAC4,6327575515318207104
J14257+236E,BD+24 2733B,14:25:46.65,+23:37:13.7,DR3,793.441745667823,-1118.9113502402,DR3,61.2004500662272,DR3,7.98,DR3,10.2073,DR3,8.2115,PS1,1254694882149817728
J14257+236W,BD+24 2733A,14:25:43.47,+23:37:01.5,DR3,792.551519140182,-1116.4045896216,DR3,61.2363739599362,DR3,8.947,DR3,9.9579,DR3,8.0405,SDSS9,1254695603704323712
J14269+241,LSPM J1426+2408,14:26:58.82,+24:08:57.0,DR3,-160.162686840412,-4.23723442253563,DR3,29.3053590586613,DR3,-14.776,DR3,12.2779,DR3,10.2107,SDSS9,1254789096552470400
J14279-003N,GJ 1183B,14:27:56.40,-00:22:19.2,DR3,-363.165249868964,52.5444486213009,DR3,57.0329922430498,DR3,-5.99,Ter15,14.3252,DR3,11.215,SDSS9,3652910405833716864
J14279-003S,GJ 1183A,14:27:56.07,-00:22:31.1,DR3,-361.152087756778,41.6985695115717,DR3,57.0067346744479,DR3,-11.717,DR3,14.2671,DR3,11.1722,PS1,3652910371473481344
J14280+139,LP 500-035,14:28:04.16,+13:56:13.3,DR3,-365.414501523258,-495.513248903461,DR3,75.587670827904,DR3,-26.0,New14,17.8282,DR3,13.438,SDSS9,1227705135863076864
J14282+053,LP 560-026,14:28:17.58,+05:18:45.8,DR3,-372.564115483104,-65.3594211451626,DR3,52.6615819886523,DR3,-10.458,DR3,13.3862,DR3,10.5913,UCAC4,3669916071144145920
J14283+053,LP 560-027,14:28:21.52,+05:19:01.3,DR3,-373.085398281846,-60.1780140882782,DR3,52.7289780475955,DR3,-10.458,DR3,12.7689,DR3,10.2337,UCAC4,3669916380381791104
J14294+155,Ross 130,14:29:29.70,+15:31:57.5,DR3,-1054.77578495077,1299.31320656768,DR3,70.324874931265,DR3,7.62,DR3,10.9065,DR3,8.6512,UCAC4,1229089524081628416
J14299+295,G 166-033,14:29:59.54,+29:34:02.5,DR3,-228.040867007446,-470.342554943848,DR3,38.2454069593315,DR3,-33.082,DR3,14.9036,DR3,11.9098,UCAC4,1284379875033869952
J14306+597,LP 098-079,14:30:37.79,+59:43:24.9,DR3,-808.201789751334,157.396682546083,DR3,100.310978672932,DR3,-7.0,New14,18.148,DR3,13.3511,SDSS9,1618010323247026560
J14307-086,BD-07 3856,14:30:47.72,-08:38:46.8,DR3,-1270.99092768413,-238.517085577637,DR3,63.3625392505407,DR3,-22.486,DR3,9.6142,DR3,7.792,UCAC4,6328672145023976960
J14310-122,Wolf 1478,14:31:01.16,-12:17:46.0,DR3,-408.104478732588,-398.694952530507,DR3,91.8962371374594,DR3,-1.922,DR3,12.1689,DR3,9.4677,PS1,6324308389531786112
J14312+754,2MASS J14311348+7526423,14:31:13.43,+75:26:42.2,DR3,-198.584584116876,-32.8139148896142,DR3,69.035076472839,DR3,-15.771,DR3,14.4411,DR3,11.5234,UCAC4,1701602958196086528
J14320+738,G 255-055,14:32:02.71,+73:49:25.2,DR3,-186.833070932961,-116.078105827442,DR3,42.5124211229577,DR3,-11.706,DR3,11.8111,DR3,9.5616,UCAC4,1699770557644460160
J14321+081,LP 560-035,14:32:08.51,+08:11:31.2,DR3,-477.09608629917,10.0593471604384,DR3,78.5612653681849,DR3,-22.02131,Lafa20,15.9564,DR3,12.2766,UCAC4,1172618435080418176
J14321+160,LP 440-038,14:32:10.81,+16:00:49.3,DR3,178.425018395355,-70.5266143122902,DR3,63.3849280709933,DR3,-3.22,DR3,13.8709,DR3,11.0038,UCAC4,1235125877277843840
J14322+496,LP 174-355,14:32:14.54,+49:39:05.9,DR3,-583.044327986783,-107.679896050954,DR3,54.7859169647383,DR3,-49.157,DR3,13.5287,DR3,10.8752,UCAC4,1603611493015735296
J14331+610,G 224-13A,14:33:06.48,+61:00:44.3,DR3,205.997747923412,-22.1158456655354,DR3,46.8668850807713,DR3,-20.71,DR3,12.02,DR3,9.6521,UCAC4,1618370615167692544
J14342-125,HN Lib,14:34:16.81,-12:31:10.4,DR3,-355.138115037755,593.040150754062,DR3,159.922547782496,DR3,-1.359,DR3,11.5694,DR3,8.6462,UCAC4,6324325225803432320
J14366+143,StKM 1-1170,14:36:38.92,+14:21:52.2,DR3,55.7497665001912,24.1903928790245,DR3,20.5354126927041,DR3,-21.066,DR3,12.0369,DR3,9.9927,UCAC4,1227978914258412160
J14368+583,LP 098-132,14:36:52.99,+58:20:55.0,DR3,615.499275051332,-707.485350008126,DR3,54.184387912123,DR3,-68.28,Jeff18,12.0173,DR3,9.578,UCAC4,1611087248283201024
J14371+756,LSPM J1437+7536N,14:37:09.24,+75:36:57.0,DR3,163.743808132526,-145.82970115184,DR3,56.080769752053,DR3,-5.37,DR3,12.3433,DR3,10.0703,UCAC4,1701585301586364032
J14376+677,G 239-022,14:37:39.92,+67:45:32.0,DR3,-213.459551847141,182.829833571642,DR3,25.3714751470005,DR3,-9.883,DR3,12.3249,DR3,10.2037,UCAC4,1670501214515838720
J14388+422,GPM 219.718548+42.229288,14:38:51.85,+42:13:44.1,DR3,-134.583578432221,-8.31647749948795,DR3,26.8027699493386,DR3,0.5,Z21,12.2098,DR3,10.1162,UCAC4,1489976179921954432
J14415+064,LP 560-066,14:41:33.02,+06:27:46.6,DR3,-281.801834220677,-337.848045811888,DR3,30.9763670961746,DR3,-46.132,DR3,12.2489,DR3,10.1477,UCAC4,1171574685013520640
J14423+660,G 239-025,14:42:21.58,+66:03:20.8,DR3,-299.031109200832,-38.6150561529592,DR3,91.4790510292311,DR3,18.548,DR3,11.0577,DR3,8.7614,UCAC4,1669449084967071872
J14438+667,NLTT 38291,14:43:51.27,+66:44:32.7,DR3,-223.016359157679,115.728998548558,DR3,26.1737423266261,DR3,1.277,DR3,12.2269,DR3,10.1951,UCAC4,1669544020924221312
J14469+170,Ross 994,14:46:59.82,+17:05:09.1,DR3,-539.754702881428,-97.9975153968562,DR3,31.0715657492964,DR3,-1.793,DR3,12.1012,DR3,9.9653,UCAC4,1234756368356786560
J14472+570,RX J1447.2+5701,14:47:13.52,+57:01:54.9,DR3,75.9,-32.6,PPMXL,,,12.117,DR3,14.4394,DR3,11.6253,UCAC4,1613717177017676928
J14485+101,G 66-27,14:48:33.16,+10:06:57.6,DR3,-342.834779069005,-115.975537928138,DR3,29.1948044033224,DR3,-14.368,DR3,13.673,DR3,11.0753,UCAC4,1174910745025793152
J14501+323,LP 326-034,14:50:11.13,+32:18:16.9,DR3,13.1620777698366,-192.936634104708,DR3,31.8093728959132,DR3,-37.417,DR3,13.2579,DR3,10.7182,UCAC4,1283453536492339328
J14511+311,LP 326-038,14:51:10.40,+31:06:40.3,DR3,-342.558256805736,-184.969108853209,DR3,76.6428728546335,DR3,-13.525,DR3,12.8835,DR3,10.1085,UCAC4,1283125607149311360
J14524+123,G 66-37,14:52:28.53,+12:23:32.8,DR3,-61.3258219153873,-227.715240154896,DR3,48.3823716645319,DR3,5.47,DR3,11.8095,DR3,9.4586,UCAC4,1181472011945052928
J14525+001,G 66-36,14:52:32.16,+00:10:08.1,DR3,104.897729299973,-336.091754517662,DR3,29.0508738052655,DR3,36.092,DR3,12.8476,DR3,10.4853,UCAC4,3651079615894552448
J14538+235,Ross 52A,14:53:51.40,+23:33:21.0,DR3,-692.032723410849,90.6102967873174,DR3,87.501199072034,DR3,-15.7,PMSU,11.9534,DR3,9.1788,PS1,1266092694561970432
J14544+161,CE Boo,14:54:29.24,+16:06:03.8,DR3,279.117449001282,-117.908180540538,DR3,100.524270494339,DR3,-7.966,DR3,10.3159,DR3,8.0342,UCAC4,1187851653287128576
J14544+355,Ross 1041,14:54:27.91,+35:32:57.0,DR3,149.38601430289,-841.224009185494,DR3,66.9915788769574,DR3,-40.761,DR3,12.6259,DR3,9.9051,UCAC4,1293234723208262144
J14548+099,Ross 1028,14:54:53.48,+09:56:36.5,DR3,-312.046596116696,-401.648789597943,DR3,40.3301734836212,DR3,13.311,DR3,11.4763,DR3,9.4815,UCAC4,1174189362318863488
J14549+411,LP 222-015,14:54:54.94,+41:08:48.3,DR3,-235.933208915222,136.371881650769,DR3,20.8860760503654,DR3,2.424,DR3,14.9125,DR3,12.0217,UCAC4,1489063619631578496
J14557+072,G 66-42,14:55:48.00,+07:17:51.6,DR3,-170.40568548267,-247.415688142547,DR3,25.3877273952539,DR3,-26.379,DR3,11.481,DR3,9.6143,UCAC4,1161042158187967232
J14564+168,G 136-035,14:56:28.10,+16:48:34.2,DR3,50.4346515504713,-320.182019238886,DR3,22.5383035463164,DR3,14.6,Z21,12.4179,DR3,10.2798,UCAC4,1188044308340155648
J14574-214,HD 131976,14:57:28.00,-21:24:55.7,DR3,1031.47186948238,-1723.61890293832,DR3,169.884270282585,DR3,26.751,DR3,8.3032,DR3,6.1522,PS1,6232511675556408320
J14575+313,Ross   53A,14:57:32.30,+31:23:44.5,DR3,-696.277684870397,-1162.22936378373,DR3,23.5761397169535,DR3,13.7,PMSU,11.3548,DR3,9.6114,PS1,1288369418620932608
J14578+566,GJ 1187,14:57:53.73,+56:39:24.5,DR3,280.410853689633,-646.937779020163,DR3,87.2032159561595,DR3,2.83,DR3,15.7986,DR3,12.2128,UCAC4,1612801833587498240
J15009+454,BD+45  2247,15:00:55.57,+45:25:34.6,DR3,225.064526051835,328.519715218906,DR3,85.4119444807103,DR3,-13.285,DR3,9.3816,DR3,7.5089,UCAC4,1586968533015434624
J15011+071,Ross 1030,15:01:10.74,+07:09:47.9,DR3,-495.466624226511,-87.7412143122385,DR3,31.9262172276165,DR3,-19.279,DR3,12.9885,DR3,10.3358,UCAC4,1160612111702571776
J15011+354,Ross 1042,15:01:11.78,+35:27:14.9,DR3,151.541820842447,-273.449308488883,DR3,42.2212100153558,DR3,14.717,DR3,12.2708,DR3,10.0418,UCAC4,1291763611011228800
J15013+055,G 15-2,15:01:20.11,+05:32:55.5,DR3,83.4653667188366,-442.629264747459,DR3,66.5427904210436,DR3,-6.508,DR3,12.4926,DR3,9.9047,UCAC4,1159745146784043264
J15018+550,LP 135-097,15:05:49.45,+55:04:43.2,DR3,-453.403452286018,162.329299338341,DR3,48.7506772721522,DR3,-57.08,DR3,13.5687,DR3,10.8307,UCAC4,1600405046142657408
J15030+704,LP 041-431,15:03:02.42,+70:26:07.9,DR3,-232.047853466742,379.570328305308,DR3,40.2959326005915,DR3,-70.721,DR3,12.9043,DR3,10.3982,UCAC4,1695111789438813312
J15043+294,GJ 575.1,15:04:22.26,+29:28:42.6,DR3,242.749213716086,-167.062708522569,DR3,33.3844604973935,DR3,-20.98,DR3,13.0029,DR3,10.674,UCAC4,1275744757390360064
J15043+603,Ross 1051,15:04:18.50,+60:23:04.5,DR3,-657.308097162279,178.163352905084,DR3,58.5445723158404,DR3,-26.938,DR3,11.233,DR3,9.069,UCAC4,1615982823805660544
J15049-211,LP 801-053,15:04:58.28,-21:07:00.7,DR3,-656.603819491231,-198.824215012427,DR3,40.6501851009298,DR3,-17.196,DR3,14.7429,DR3,11.8788,UCAC4,6231840080111876992
J15060+453,HAT 147-00476,15:06:02.85,+45:21:52.4,DR3,114.983615273332,25.7261566451211,DR3,23.4442749176005,DR3,-29.729,DR3,12.4055,DR3,10.3194,UCAC4,1586260928563008256
J15073+249,BD+25 2874,15:07:23.58,+24:56:07.9,DR3,-845.740578405361,494.216632512861,DR3,52.5423643520771,DR3,-69.166,DR3,10.2641,DR3,8.4629,PS1,1264654395913772416
J15079+762,LSPM J1507+7613,15:07:57.21,+76:13:59.2,DR3,-127.637358616578,163.098534694519,DR3,33.7142394888677,DR3,-6.85,DR3,14.1991,DR3,11.0929,UCAC4,1701943978599634816
J15081+623,LSPM J1508+6221,15:08:11.83,+62:21:53.3,DR3,-129.029200563359,194.738641551689,DR3,35.6371801267098,DR3,-17.246,DR3,13.6974,DR3,10.978,UCAC4,1619631553141649152
J15095+031,Ross 1047,15:09:35.59,+03:10:00.6,DR3,-602.121936087132,481.240763524955,DR3,68.4504412275353,DR3,-32.943,DR3,11.7123,DR3,9.236,UCAC4,1155276250492687616
J15100+193,G 136-072,15:10:04.82,+19:21:27.5,DR3,5.82469768844339,-452.21330980585,DR3,57.5738639519542,DR3,14.73,DR3,13.6333,DR3,10.7849,UCAC4,1212774313804554752
J15118-102,G 151-034,15:11:50.60,-10:14:18.1,DR3,-967.882691566245,-250.195841015088,DR3,65.5037223357454,DR3,8.367,DR3,14.5144,DR3,11.4786,PS1,6319027263385067264
